,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.6756694524514741,0.7047126312344367,0.6870562466912785,0.6865017689731652,0.6571222614981376,0.6807965495755556,0.689562603682771,0.6682657565031942,0.6321443761018626,0.8895314117129818,0.6830237559453303,0.6846988276518382,0.6267691340728523,0.6828435246427675,0.6553261287630547,0.6485933556072618,0.6395798929088052,0.6825936274875892,0.8748825133225795,0.6769777395987582
1,0.941026086721237,0.831128289867416,0.9539757028348128,0.7068071746481274,0.9513887101209995,0.9481238032049142,0.6963902407387699,0.9518029369741463,0.9386244072630466,0.6765857160667732,0.9603561548493068,0.7208368131669551,0.6525807110728501,0.7164850622304301,0.6894177216570712,0.9325337370348072,0.6755601551101615,0.7088498889381689,0.8701417771157562,0.9560826145164876
2,0.6954762217643806,0.9096083294863578,0.7158036627177223,0.7088230963933985,0.6855139293899732,0.7136920736610924,0.9646832739564408,0.6926433079457178,0.6632780415731978,0.677091993416298,0.7160456492641902,0.7167353706788998,0.6521628492548411,0.7053382400370456,0.6881646759906077,0.677675263580597,0.6703292321716866,0.7104643730036388,0.7495673271981323,0.7117309009548207
3,0.6547131275028432,0.6608553497445364,0.6609618925026084,0.6546942313327487,0.6759348400356896,0.6684285031192897,0.6626162840741571,0.6708943719374738,0.680431852235085,0.6683424650567156,0.6554545811074373,0.6831075804245246,0.6750377897543024,0.6697830784300632,0.6888372010999344,0.6739455387725319,0.6705057467262932,0.6690137704994736,0.6836488902269958,0.6647191776741853
4,0.6760451327715622,0.878279613380992,0.7032798465291579,0.7000226276812281,0.6672933016685397,0.6969176564608963,0.9580703601135949,0.6752586627182767,0.6555713306541677,0.6672578560198732,0.693394942806217,0.7040545229656923,0.6288702594369,0.6969012063133556,0.682618810851045,0.6661993323033337,0.6545819228960361,0.6990172962058541,0.730669997636779,0.7053992249160671
5,0.6606876853840155,0.6817104512949843,0.6795983216577964,0.6781291625602612,0.6685813337397559,0.679802395241119,0.6897568046616073,0.6659401146506428,0.6474484092853949,0.6563312516184715,0.6757983010586979,0.9350451798898736,0.6167174024105901,0.6879079659648712,0.9058274384826251,0.6555874822083767,0.6460743794716173,0.6902199771586447,0.7094565174346416,0.6733540418732431
6,0.6171335690382995,0.6252482206391469,0.6127102042583293,0.6204417772313805,0.6423125633281366,0.6297556679917977,0.6265314509822241,0.6308013807723925,0.6432626100371699,0.612577195593833,0.6279981229350755,0.6521223323207522,0.6182876831951791,0.6371216204284437,0.6379626312383583,0.6219822009566033,0.6206105907914309,0.6376117984017441,0.6467389621199388,0.625716437574299
7,0.6953520940648146,0.7205416415600026,0.7097838274046026,0.7025570312309883,0.6959928742853057,0.6991139774427513,0.7089553952975634,0.7073590395710607,0.686963604065735,0.6719322782818968,0.711684955864575,0.7183406793284957,0.6669386039077955,0.7077440673256588,0.7050906611229963,0.6945469393553041,0.6785059820630046,0.7147900463950689,0.7441258012579627,0.7182100590083178
8,0.593980016394587,0.5961697681892819,0.6062111471163476,0.6098257298423859,0.6242360892483563,0.6269856718305197,0.6242629566544092,0.6073928633557703,0.6183981854363465,0.6067380893176577,0.6027405672695075,0.6279002226230165,0.5848928550138381,0.6204839616114037,0.617267359874332,0.6061925285873686,0.8484805771920694,0.6291989616504607,0.6267638958865116,0.6150628948036032
9,0.6797155762329111,0.713623501930409,0.6995545056612004,0.6946130482065388,0.6622072059872707,0.6887571736136283,0.7067553307370512,0.6760841407385909,0.6410093182891473,0.662349871156777,0.693278100328593,0.696764108722861,0.6208845263275347,0.6857648329043807,0.6679182956798853,0.661987004259493,0.8850562796805627,0.6931595947453637,0.728638453503364,0.6869823887797235
10,0.6423978057969909,0.6507428620851707,0.6514213133073997,0.6473210962051399,0.6688117546123099,0.6709755835339359,0.6777946868215247,0.6532419052183447,0.6666413423842692,0.6657702304616319,0.6498409410130588,0.6669036384343155,0.6705041049178074,0.6628429370978022,0.681135655064957,0.6697543227733992,0.661486791928424,0.9279060679020703,0.6816655915759218,0.6632212800746558
11,0.6655034703757777,0.7007564136881448,0.6843092821320526,0.6804415967429528,0.6716301702150168,0.6863956820078764,0.7008345166179993,0.6772892139514747,0.6674196503084163,0.6667429427263681,0.6896865786709159,0.7004102713228675,0.6554406771217244,0.6811088769141656,0.6794106762742465,0.6802339749966968,0.9093691073391729,0.6951628866463081,0.7279663910171906,0.6922546434070977
12,0.686383811169428,0.7060871025200257,0.6935373590955077,0.690594370918342,0.6648846527047257,0.6836130798137051,0.6946963008751782,0.6697308473912357,0.6361052015901257,0.6495906922406143,0.6890320378616015,0.6924155941886492,0.849897998825387,0.6960828241162299,0.6567735568879927,0.6537489135475258,0.6376230172060952,0.6795800072102494,0.7191069288444515,0.6805580724092674
13,0.6561988982572111,0.6706283706122288,0.651027022397957,0.6520775612315515,0.6804897433153608,0.6472098454336983,0.6444753607509417,0.6749397654991272,0.6807120137710556,0.6444545931060687,0.6663252175835135,0.6665717055518404,0.6670753957285036,0.648070080575089,0.671406882594916,0.654375096903209,0.6508969006159149,0.9092913033250373,0.6802663115450346,0.6602227381645669
14,0.6774551356494122,0.8563562362357562,0.6926275019295556,0.6892926415798161,0.6533672647814674,0.6830381100603878,0.9293895570389803,0.6632822705243429,0.649929804856491,0.6650564272034634,0.6781656894848025,0.6993321437891544,0.6192752106338535,0.6892334820508078,0.6643454939599651,0.6543721081638076,0.6513114146736394,0.6839107352494525,0.7200779490213027,0.6782828628261226
15,0.6827005873836283,0.7071833767997122,0.7049766311374869,0.6953854961135755,0.6627319896035571,0.6938384337286303,0.6980910611810776,0.6901699030302233,0.6464588729120185,0.659329140063661,0.691272638808792,0.704866101676424,0.6190532275647304,0.7047130370168825,0.6754391689022455,0.665463766108825,0.6593122125184018,0.9223403503664076,0.7275544130364029,0.6972425122734863
16,0.6206014191783321,0.6355212545382157,0.6286671011103422,0.6308725667746763,0.6235968632511318,0.6121961254257747,0.6326494017839217,0.6135562142704352,0.6336386418737237,0.6249993911993033,0.6216510196700683,0.8550195259620685,0.6307868851432885,0.6121874675637655,0.8620850857017512,0.6225060466170539,0.6160913802163177,0.6291617222122486,0.6390330177904999,0.6258197519626002
17,0.6716293177660528,0.6990503679081259,0.6931126132843766,0.6856550059755816,0.6566527072558436,0.6791004906542342,0.6889172358052262,0.6822093253863771,0.6461639926811024,0.6543522891612465,0.6821329116771375,0.6881349661891143,0.6226674960672015,0.9244026565047112,0.6611235269052198,0.6644512305491448,0.648631865424225,0.6810932654534019,0.7216226043539475,0.6840056598399932
18,0.8370472463765357,0.697289303348818,0.8533765849432777,0.6106566974631041,0.8447673548645713,0.8606210002815649,0.6301431246320016,0.8453278423231381,0.8473878638741321,0.6065514469753495,0.8369026059901012,0.6227374154955913,0.5878477383503632,0.6155161897565868,0.6221673613466293,0.8538922463168868,0.6012915819911864,0.6204292093941844,0.7388559109464948,0.85522133047516
19,0.9221384004596239,0.8150874578126244,0.9418294886347148,0.7022357224654825,0.9005767552234727,0.929598473712682,0.7057884389938925,0.9134530769642248,0.8827700218696856,0.6643152335250917,0.9332326079807931,0.7001673384794085,0.620909742339553,0.6945989449725432,0.6723647383837307,0.894215281986604,0.6496097940305842,0.6894569819177517,0.8568147727118791,0.9281977390858046
20,0.6839250858229929,0.7141875666287499,0.6987942990261069,0.695787711699779,0.6741421701613759,0.7017525556505366,0.7083809959781503,0.6800057648242679,0.666452438461804,0.68072498525517,0.6877787418717618,0.7033639951745045,0.6512043260898808,0.6959145769075004,0.6887966560142081,0.6727026052903388,0.666735879572676,0.9336800676218817,0.7147859874726348,0.6956239795015919
21,0.6745506962653909,0.7015828369177991,0.6670613357874837,0.9232496310106126,0.669708080921034,0.67715265921034,0.6698696326089795,0.6781660830967248,0.6445791791609683,0.6374185981362589,0.6845340394330959,0.6807937174949192,0.6131367813636345,0.6960665906087699,0.6545371265514368,0.6460741982323546,0.6428297340646462,0.6677498201190151,0.7037764613227298,0.6747513949289697
22,0.853443089282788,0.7200683258063781,0.8640337996498592,0.6266202801047387,0.8723584318456631,0.8770983093277471,0.6451953272654143,0.8724254244812752,0.886497638854449,0.6320587916424492,0.8603941858586753,0.6360468145577101,0.630819479972578,0.6256455972937962,0.6512562227597924,0.8630565703716673,0.6338153444462469,0.6464814276606725,0.7671833793327165,0.8719423245297342
23,0.6797311243550108,0.7024464613673451,0.700165016596415,0.7003550628706454,0.6618666863216727,0.6929386417644026,0.6991321182136883,0.6708103566497731,0.6333441534125753,0.6535904954261957,0.6871044717926666,0.7008785779086429,0.6025188596458649,0.9333664834203181,0.661094408315238,0.6467515899293386,0.6402489236214406,0.6866790785651504,0.7212633010593252,0.6879159590178061
24,0.7021706232380321,0.7447688847924043,0.7164716192033318,0.967931284496234,0.6964004957973141,0.7218471618161311,0.7109308760568508,0.7139726403173804,0.6780484299111061,0.6818305996367364,0.7200860713505087,0.7247378168021655,0.6640320605782853,0.7172096158348079,0.70603464978449,0.6788402692013551,0.6762372530259493,0.7128966974668351,0.7512635886535026,0.7115597627415786
25,0.6378442818462795,0.6514856896134164,0.6409140188118576,0.6351470749644922,0.6580115473958226,0.6524834932778673,0.638666433298899,0.6702132866543781,0.6824912656606349,0.6539597145356417,0.6494142384508124,0.6597983985226268,0.6647420823171737,0.6566889681833286,0.6793740937938952,0.6541162483839812,0.6707392654060012,0.9083078643116844,0.6674050887979561,0.656657748613393
26,0.552750361970616,0.5629749217652023,0.5585474967759273,0.563984100648293,0.5907686350608529,0.5616715933031889,0.5646751078957243,0.5577107316796532,0.5631755174312939,0.5570754174795595,0.5629321350388287,0.8174359331887711,0.5599602400559763,0.5582770162644342,0.8035687304393511,0.5641015656148755,0.5550366263696429,0.5743808199318219,0.5846387479158801,0.5620401999170556
27,0.698268901203561,0.89572267057546,0.7076538902978281,0.7002392465341897,0.6794839238762467,0.6935843309672652,0.9528387258705984,0.689546606853819,0.6720992788976881,0.6739178166430054,0.7024984471961967,0.7119489869775402,0.6513777033500714,0.7034848782639519,0.691762031805937,0.6818377406647587,0.6663959277511027,0.7035504837763855,0.7362368098784629,0.7045030476196114
28,0.6176589815110647,0.6418025569976423,0.6335743131115444,0.6235461823458076,0.6448045444351234,0.6433209453141973,0.6578630734222061,0.6320326872634325,0.6515912794786544,0.6433155447815886,0.6337436990964391,0.6432256299255779,0.6499481459114448,0.8662085901531078,0.6478721428596422,0.656135990482715,0.6347381514158921,0.6535177891378761,0.6633414216009376,0.6447541575328435
29,0.6177047263273092,0.6077022684504344,0.6244415203104581,0.6154779012957571,0.6289255113494278,0.6246523415899061,0.6376270264220876,0.6186427056346973,0.6562625476252699,0.6315920867213861,0.6242290565218815,0.6326726676792174,0.6253055717962399,0.6246345386182928,0.6340280642535953,0.6393204701383901,0.6356675978733117,0.8807328053502786,0.6307217857711489,0.6330647231332754
30,0.6833019927670582,0.7028556064584254,0.7008564135585826,0.6981542768895981,0.6692377592112473,0.6953864265801071,0.705985951181275,0.6759029634860702,0.6450991835876025,0.8873197898507335,0.6893725774588814,0.7048657343210963,0.6143121100797359,0.696251839433692,0.6694077514176177,0.6561638013461814,0.6519087707395396,0.6903251929701824,0.863321155008733,0.6930415153076201
31,0.6805378967299074,0.7245189075543942,0.6918079590220406,0.7058819559844518,0.6775566035187379,0.712436522021887,0.7083258284872919,0.6747446178490691,0.6510764236916841,0.6763813343094522,0.6917887845170554,0.7033936845558327,0.8810666677529628,0.6935711983259054,0.6801485827455777,0.6627539910124688,0.6623207002087075,0.6922657408666514,0.7216682815237081,0.6994698453609495
32,0.6683797040948148,0.6940977890915407,0.6929701389361274,0.699550257869357,0.6624900601601384,0.7116979939069026,0.7128286090412032,0.6617766279469605,0.6435912001497437,0.6663250803163052,0.6801822925533778,0.7076680053506664,0.6239780715233769,0.6946402024937911,0.6817986161211671,0.6491304571871485,0.6550090329659009,0.9309588943878624,0.721030067797005,0.6813626992027817
33,0.6894459598204975,0.708303929159713,0.7067414841453288,0.7033528191615172,0.664908626653936,0.6971210308503712,0.7168344436642293,0.6716491626299317,0.6569909804157862,0.6737375184049517,0.6956115431850461,0.7084537561938696,0.8738940940094022,0.6947293791648709,0.6807339517620421,0.6623064423877614,0.65807588571074,0.7028809046139118,0.7321533615270661,0.6910540658095787
34,0.6698958082484636,0.8808695812318778,0.6839151586546757,0.6873918095825529,0.669785464028606,0.6941628226182193,0.9372585042956534,0.6716593574487845,0.6412509454982567,0.6489261352636546,0.6962318093651826,0.6918006274894847,0.6188205044799052,0.6853349676069316,0.6635184642338294,0.6460522521478169,0.641495413580603,0.688065411763129,0.7279502060879948,0.679406395030237
35,0.6957204338653407,0.7135170553789104,0.6898031464131956,0.6910285070045317,0.6843209050981582,0.6944801845683966,0.7012131449403369,0.6875742319110122,0.66516956245537,0.6615860102123448,0.697670154728619,0.7122483730415254,0.6327778192516678,0.7025682175783922,0.6789064331921094,0.6678670456598621,0.6564771957197586,0.6922656131096219,0.7252801366592643,0.6910088942428481
36,0.7035022366184225,0.7341165972902819,0.7067099091006097,0.7034283866187987,0.7132673636554232,0.7103802911256558,0.7016187909306459,0.7215453373968271,0.7129413237814204,0.7163145994351536,0.7180453502317132,0.7226700969617645,0.7053298203387789,0.9707349349008181,0.7130621134556314,0.7171173949957788,0.7113320716337554,0.7175856151054598,0.7528517081218684,0.71436458014863
37,0.6310153599305338,0.6350827640654352,0.6315897219499346,0.6295703556494926,0.6667917052213695,0.6452676535049351,0.637294756400052,0.6351163374884075,0.6449229460216811,0.8777263223153969,0.6314232580803703,0.6495129190808616,0.6319574282782504,0.6401313298920879,0.6471513180203219,0.6356670425011637,0.6283148921108179,0.6391548768187776,0.8064083041897994,0.6389049721759495
38,0.6810071700819064,0.6833447688332553,0.6750954561838374,0.6674266172916645,0.6673964056770857,0.6613092015976603,0.6672423653949545,0.6737861615926702,0.6544749449798212,0.6493806837908704,0.6742276772570461,0.677596864864431,0.6275183481592367,0.6799782356811434,0.6579992455107566,0.657992513139345,0.6405647054531985,0.6731674272775304,0.6924999403003411,0.6749972272368053
39,0.9101326010770581,0.771633492721668,0.9194465886509033,0.6589603061235614,0.9053988651279476,0.8941602491781931,0.6536639420738208,0.9024403945688053,0.9215041556571134,0.6672367404411538,0.9089324825850864,0.664427550213298,0.6472021071946104,0.6625487275280529,0.6594748461669347,0.9137280210380752,0.6590629843624523,0.6553095693532648,0.8089172843588821,0.9129552839236446
40,0.6869166943675055,0.894053188898119,0.6966939813454489,0.7001536165821243,0.6791984044117907,0.7022702634163128,0.9479131903717339,0.6837818709280146,0.6624612435703527,0.6660107649848832,0.7077062183874789,0.7096967497273003,0.6414175480479822,0.7030628021006396,0.6773378010621351,0.6635833930655701,0.6558688041953347,0.7030294984942003,0.7397093017945279,0.691102213867185
41,0.6570667333874366,0.6657566632625653,0.6601309229572323,0.6543667644283295,0.6495975356407018,0.6556557033506762,0.6744101602569932,0.6594225772859705,0.6679316224916376,0.6543811894887144,0.6605716147137835,0.9091336114364552,0.664516122152585,0.6511928000949213,0.9151082752941475,0.6580417454355896,0.6498784432525305,0.6692138509527503,0.6780451184583725,0.6672889576878287
42,0.6649574006461973,0.6943149438774122,0.6881605557417693,0.6817102668587577,0.6527157188751834,0.6844377009885854,0.6996575169877383,0.6638684576304489,0.6465067551987906,0.6591429168782903,0.6700369988283734,0.6953475027279588,0.6277159744450149,0.919245013062901,0.6775195416061921,0.6553081352698211,0.6502314593645162,0.6801564985133544,0.7119186300176333,0.6734589126151965
43,0.847796910894113,0.6958817276124366,0.8447871408442789,0.6020651879747285,0.8562560945863612,0.8379417618241163,0.6108192791626664,0.8399302699420135,0.8510068407317086,0.5951507057278976,0.8402474301001347,0.6149247746523193,0.5913272177660831,0.6065126317480344,0.6045756120259764,0.8388322012797872,0.5878167212819968,0.620292606621956,0.7443575118235732,0.8415099486980565
44,0.6652056210635685,0.6782998050065989,0.6761183429851108,0.6783321285478247,0.6714230368213971,0.6961679626906431,0.6880789570373239,0.6688971029298276,0.6580899125880114,0.6685402612964813,0.6689052411591602,0.701221804942938,0.8883647963753878,0.6839555793942209,0.6770407288372253,0.6669004324590998,0.6595804275566497,0.6874458302484914,0.7028915813804484,0.6819759866106745
45,0.6873879772254156,0.8695413079894718,0.7035936993808123,0.6986016254608818,0.6584956095110734,0.69196185429094,0.9508844425400008,0.6704640699707584,0.6587357231771829,0.6637621623027695,0.6946310796083249,0.7071513562463101,0.6318735700962878,0.6917460218773456,0.6778991958042263,0.6600557084833992,0.6531060194532989,0.7013737005760978,0.7275880920707228,0.6903315724929915
