,0,1,2,3,4,5,6,7,8,9
0,0.6497729033932456,0.6520623953061061,0.6501120887061889,0.6617512563719969,0.6489311833206487,0.6324202929545635,0.6579105032726608,0.6306417220254883,0.6554907322607673,0.9214196269100052
1,0.6795631574131105,0.6968652897015989,0.6607993365260932,0.6718857460364738,0.6604625480485345,0.6729767165248706,0.6821207430937358,0.6658711981511103,0.6704188188742687,0.6649517602269331
2,0.7129218186006995,0.718209801810796,0.692921434864114,0.7130811813077681,0.7055061892678366,0.711917223553741,0.7084196380691097,0.7200151402850408,0.705218933209951,0.7173843539750565
3,0.6573233698978689,0.6771224271847728,0.6822679620015235,0.6811223762616638,0.6480193455048073,0.662197860901418,0.6632627229216036,0.6494698633483857,0.6510050828060385,0.6547953316231906
4,0.6846650639277305,0.6922190142399168,0.6679235663992495,0.681899995435887,0.6700843009773321,0.6882514482379005,0.6831091160068821,0.6956536053763684,0.6798399166917712,0.6895256768723332
5,0.7207843834389345,0.7291498690098548,0.6961399966672746,0.7249277558124825,0.7078267874957742,0.7112061470135201,0.7225197577967775,0.717441344832914,0.7166150391400843,0.7316936145061115
6,0.6881872642160238,0.9259522806285876,0.6727114222415509,0.6700596667893627,0.6665756902801692,0.6733408896896008,0.6829189625119547,0.6776192501897581,0.6697473611624924,0.6872155676483416
7,0.6854558802566089,0.694570484204305,0.6704451313949035,0.6924262178718976,0.6860295503443671,0.9156219274219752,0.7019739527253822,0.6788626292349245,0.6916922807323391,0.6976542320225665
8,0.605842223821363,0.6261408438991904,0.6147155191757057,0.783073123880241,0.8520927246947678,0.6157174277091281,0.622819329464449,0.6088437206512121,0.614528030145918,0.605514935500135
9,0.6825402224749749,0.6948592920187819,0.6678085667552545,0.7050807638712925,0.6927360871214194,0.6786513956362012,0.7070282691587951,0.6737189225597957,0.7079619018882288,0.6889649720231164
10,0.6490543923636702,0.6694925223190034,0.6535103814925289,0.8238288459850562,0.8953404609731568,0.6522866572130841,0.656562063386046,0.6424169616572757,0.6540183100134234,0.6428037445981426
11,0.6793936055382829,0.6895221400997377,0.6570584260026398,0.6689767098047246,0.6797107249297335,0.6829432100918361,0.935576299481124,0.9309338924615214,0.9309803345130656,0.6766648877368439
12,0.6884014155776844,0.6997773501131537,0.6834747083111063,0.6853986901451561,0.6744451961336048,0.6939601232676078,0.6828463151470866,0.6952693138830532,0.6819081212226452,0.9432877583797648
13,0.6106052330641978,0.6213037697206814,0.6117149125190926,0.6060644095819855,0.6199628372351826,0.6152076052960465,0.8531317545127283,0.8571085979941925,0.8742738551329063,0.6195899757019933
14,0.9325026526713762,0.675951652730334,0.6536030846394694,0.6636469108052743,0.669942398015787,0.6914270866675533,0.6672845471740754,0.6831274798942524,0.6641186293074091,0.675933174753887
15,0.9179769548222703,0.6859208170336368,0.6509730946681388,0.6553484472998641,0.6698137760518714,0.6629209912170261,0.6868713074893484,0.673955303218866,0.6907712968792221,0.6939976366157324
16,0.7025569406959238,0.7183405817388939,0.6959927049105685,0.8594643410315239,0.9488538033494547,0.7080735972554114,0.7147900336063453,0.7070434598152358,0.7087570772523916,0.7094766522852738
17,0.6856552266828231,0.6881351898446569,0.6566528281251574,0.6712132675779445,0.6711823825031599,0.6733092588667074,0.9210335706635122,0.9332520297716007,0.9264394426036261,0.6857798245224879
18,0.6817099394759651,0.6893258159519626,0.6720016663639374,0.6929127959349387,0.6701098589543962,0.6780210078092754,0.6834597540235389,0.6814401929521696,0.6678089673836092,0.6822251396862058
19,0.7134397752086512,0.7266295446960882,0.7057348313346897,0.8630316960308282,0.7158763449816804,0.7112821770090991,0.7157904881763103,0.7129489699942553,0.7195607446342758,0.7170231727293932
20,0.611021832246545,0.6131709542435423,0.6106054748814471,0.6380162921935195,0.6403949150770658,0.614577442551131,0.6218090864543274,0.6172511102320173,0.633805807828521,0.8711696829581703
21,0.6534502797012491,0.6643124519378178,0.6288600028882971,0.6555923883287338,0.6456648973327006,0.6661195874315097,0.661577978486978,0.6501587504636541,0.6581124847205673,0.6469848202749576
22,0.7160689031464434,0.7252968380652756,0.6905352020497364,0.7027442395915953,0.703921241323956,0.9557943044657538,0.7129042622341275,0.7121977233543041,0.7120687093276987,0.7182879110593952
23,0.6980615114869273,0.7016431137635406,0.6859835779287672,0.804842406806304,0.6839042807677764,0.6993570494164378,0.6838858836935936,0.7055479453929261,0.6804624348950565,0.6935243198071122
24,0.6864369139642814,0.6956844699058815,0.6798155580663816,0.7002863316609131,0.6827377945755732,0.6949939646527582,0.6906550732629715,0.6955406782935317,0.6917268327673631,0.6839580858953392
25,0.6997399153686896,0.7065866426615904,0.6768894272348007,0.6821440849763232,0.6828847584057705,0.6918713665438,0.7016947480167843,0.6910851897725928,0.6904522720450177,0.9402770050868197
26,0.7203548223721514,0.7254168388405441,0.6961394830412252,0.7091496178302132,0.7062659448124988,0.7175878169217632,0.7082904045935572,0.7239773095353098,0.7087059963003941,0.9678168684814212
27,0.6993858818540089,0.7090291066454678,0.908013464073157,0.6807287251584635,0.6829777814322578,0.6782473074923749,0.6942356168369004,0.681073196089969,0.6916972506057517,0.6983403568247368
28,0.7084481994216636,0.7086308488245796,0.6741520394121873,0.8211948188510754,0.7031128893655179,0.6978494624166676,0.7064665363824929,0.7077173078952643,0.7065657212917873,0.7094704894936665
29,0.6154780345835503,0.875855008468333,0.6289256047535811,0.6562793564463654,0.6175131597347475,0.6285750535949635,0.637821901676122,0.6201091826148686,0.62257077080373,0.6074730990974622
30,0.7035607401437708,0.7157783982728094,0.6940198901719641,0.711878055321524,0.707306877543089,0.7085957972644616,0.9502996927706533,0.9610111268116633,0.9477138957788978,0.7077758099057025
31,0.7146880991733784,0.7237035069854358,0.6884669217882369,0.7172517734905872,0.7099711186029561,0.7145423028372173,0.7092875285611873,0.7165955727707572,0.7063595807948608,0.95283487642677
32,0.6669652284794425,0.6739536995418047,0.6400978134199782,0.6678605468253398,0.6481438252529624,0.6538679345984755,0.6728702124292787,0.6631314399931338,0.6593289083564868,0.9026766263663133
33,0.7032454956221545,0.7133881546669829,0.6670829961539773,0.676971415942391,0.6803619047248577,0.6964243624660709,0.6995216377362524,0.6934292422768922,0.6908891000966646,0.6962407490193094
34,0.6935913979878249,0.6988712792927378,0.667477233748598,0.6737768677548696,0.6838780188894649,0.6817461131659383,0.6978056254121259,0.688602984382504,0.6835285513687861,0.6912372166899475
35,0.5639841597889926,0.5720935379433801,0.8362154923215219,0.563398238352823,0.554982812967305,0.5503461365993346,0.574380918546795,0.5501557110007264,0.5662565983703367,0.5705798071937092
36,0.6064575296381469,0.6115676811084892,0.6105807127132362,0.6190478223739411,0.6065397322684611,0.6027874440893961,0.6304673367829559,0.601049100593224,0.623838706590173,0.8687973853452875
37,0.7111668344075365,0.7126812766595363,0.6773746156220014,0.8385212418138681,0.9471769756094515,0.706887569792632,0.6977703795582151,0.716483328297094,0.7073244141089852,0.7112314464461975
38,0.6227784481264087,0.6363572403073889,0.6247540014159636,0.669896050363223,0.6374411439601685,0.6169129108560697,0.6440471247033375,0.6007648689710667,0.6514372125171934,0.8632031176565931
39,0.7073555205117135,0.7118724448620136,0.9158981762272204,0.6850482663430862,0.689318077348963,0.6907139551219107,0.6974535645665809,0.6985567456539303,0.69393524946237,0.702888546771589
40,0.7045654075948237,0.7039864338362773,0.6663489481017504,0.6768757063041883,0.6974776388171947,0.6869009641810659,0.7051269371948758,0.7006805055736584,0.7076594215544131,0.7026354157471427
41,0.7002597667302635,0.6963367859892988,0.6612534957851437,0.6737056467143576,0.693839633760223,0.6905176860841402,0.9344200872560882,0.9346359642925193,0.9334545846065792,0.6988392649458212
42,0.6950920059744,0.6982367607636915,0.667352002058787,0.8234730444830529,0.9150064719442212,0.6911219608564777,0.6807320333660677,0.6970426192882792,0.6782400479880968,0.6960343134508419
43,0.6158151340158822,0.6249921946857723,0.8725519541434757,0.630460927693534,0.6154707463124545,0.6159490254620407,0.636990175682601,0.6103534766895592,0.6179037611091728,0.6051312020655762
44,0.8765660733943986,0.6495130242080012,0.6667917378241288,0.6478094969077258,0.6286885729903208,0.617668139170402,0.6391550262239115,0.6189312476732831,0.6360498859525489,0.6332723838731749
45,0.6203992157466667,0.643282725876581,0.6235150136848342,0.6367242107714892,0.6162509721121018,0.6237879813128907,0.8745897393789921,0.8507815600428458,0.8739764555771701,0.6154351120049559
46,0.6303340029271779,0.6500323061391728,0.8901433282332827,0.6562109991482725,0.6310384672417308,0.6279832319994669,0.651837161978639,0.6221544609844033,0.6356492191551639,0.6245227870068736
47,0.6632449134284967,0.6878229120114903,0.6694803603225908,0.8174605480722991,0.6705543369399941,0.6722544736405753,0.6843757266956538,0.6563977988631853,0.6778915042282319,0.6822440468202405
48,0.7008295061758513,0.699801961312732,0.6668079079048198,0.6778851269617256,0.6935363991481485,0.6906921201301253,0.6886544267094781,0.6991395151003668,0.6854332418474633,0.6981750323403216
49,0.7025898346345272,0.7037051164108645,0.662216493151121,0.674871680073545,0.6873185121481719,0.6896190354126812,0.6930419907775636,0.7000744126964176,0.6861417141585207,0.6955707674617779
50,0.7032455077249152,0.7133881673737136,0.6670830061033515,0.6769714264805958,0.6803619154649576,0.6964243741626501,0.6995216496172666,0.6934292537951194,0.6908891114636329,0.696240760704955
51,0.6883292695935116,0.6985378435685913,0.6655545277738292,0.8360781694502776,0.9161234953689442,0.6915492594576627,0.6861587501029224,0.6865158420342953,0.6770531241977435,0.6825294829506732
52,0.7028930898097938,0.710453181029418,0.6687943914081375,0.8383814175825582,0.9391260140201707,0.6891590740321929,0.7045501530077702,0.6932960134924406,0.6945076644247146,0.7036422974468973
53,0.7164957982708002,0.7245890198255222,0.700366364488917,0.7231183867989601,0.7056015435238701,0.7091494363233841,0.8828127905759557,0.8628645157416247,0.875232390841034,0.838837120964952
54,0.6129201779936733,0.6273700875311002,0.888752404459566,0.6112737824308919,0.5955744339807705,0.6068786101124488,0.6130144363833476,0.6036263242322372,0.5955945522458241,0.6166174069968026
55,0.7128054333374185,0.7169566279909216,0.6915434609604294,0.8550978461722833,0.9617732612965479,0.7092579333878843,0.7077928950423864,0.7210078774400488,0.7117913958671214,0.7260123605514194
56,0.7210334370632633,0.7259438547673662,0.6958126556669264,0.7042581170633675,0.7226452465564934,0.7231999215102751,0.7871094888708159,0.808935956269226,0.7906012329902337,0.7317964638053205
