,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.8760022199212268,0.6528010811088159,0.645416025756993,0.616893714903614,0.6329516364209924,0.6348954617144703,0.6314932093351059,0.6210542933214213,0.6360524154848914,0.609598119737672,0.6367041688406504,0.6218141429743559,0.6460790592295412,0.6438172860183422,0.6529788997104408
1,0.6843771862110075,0.9224220739997261,0.9250460637366122,0.6600149213507297,0.6729764110876292,0.6457958164279374,0.677642317119076,0.6505228450128697,0.6624107041107354,0.6241292269649197,0.6708971993785866,0.6604622565474294,0.6968650377283225,0.6969084379477746,0.6968211711353601
2,0.9591349097385011,0.7268706886970377,0.7168061810521645,0.6820595678480299,0.7064359553006548,0.6630836944398335,0.7012504155687089,0.6732358066456563,0.6657078685491851,0.6371021235581833,0.6936659195321827,0.6898138587298807,0.7175837566459835,0.7200941658136453,0.6898073588234841
3,0.6833228302229618,0.7067044434436025,0.6788118910964663,0.6646025896459161,0.676898359770089,0.6382100332834633,0.6773163305608414,0.6497200033359642,0.6458435785071046,0.6169257968430996,0.9036019002923151,0.6763686391998016,0.6959575825436259,0.9136167388590611,0.6881696472415736
4,0.6887070433841851,0.7003210111736768,0.6892017715925247,0.6643617375465418,0.6750431498273743,0.6422783222156934,0.6783297492965413,0.6584834484749771,0.6463515510809946,0.6183943696502789,0.6705380506278529,0.6684733297155674,0.6911438524669737,0.6989881399889288,0.9233132947516487
5,0.7221984558497307,0.7702492945663446,0.7152389728941451,0.7000492372175664,0.9609299097887777,0.6770652106624802,0.7135834427661039,0.691251773454064,0.6843112974410764,0.6610688223595829,0.6983156494717061,0.7002551338984679,0.9646966212736723,0.730319193122494,0.6993373582484426
6,0.9269433402942949,0.6985328409107313,0.6864163120354568,0.6747993979167421,0.6726854260876954,0.651799459115104,0.686013878091137,0.667650237687283,0.6573211770477841,0.6256621040302565,0.6671470937599051,0.6753299000712448,0.6907258189007826,0.6974342794516772,0.6840479231856752
7,0.9455614435665349,0.715300126591663,0.6990151872472656,0.6716393372302485,0.6927233977656363,0.6510384151347853,0.6899010597950391,0.6641342954571146,0.6566010649730013,0.6294259626823545,0.6810044436587007,0.6836524674917506,0.7138810581891541,0.7101818615357677,0.6923205957819872
8,0.6989799581675674,0.7505345562912512,0.6964704255331788,0.6666497200624617,0.9215296277652728,0.6374090187563493,0.6889380864564125,0.6607255167152611,0.649659071591176,0.6200454069854332,0.6708174879976794,0.6820277407259725,0.9359008477418593,0.707315011104712,0.6822882067148217
9,0.6241281155333259,0.6458786859283714,0.629930380941695,0.6297377858137756,0.619656220097044,0.6367536929807649,0.8787600442490158,0.624861275688679,0.63807584758252,0.6140239759529509,0.6226390724973901,0.6274932189663891,0.6386485825970715,0.6478820855845644,0.6515534561327503
