,0,1,2,3,4
0,0.8614398371691248,0.6573516424911127,0.6776068781142538,0.6830827701600625,0.6874126654805075
1,0.5948410980292651,0.6145383916750213,0.6149490367937894,0.6118840754656789,0.6174198908467645
2,0.6331443018515827,0.6781761867662072,0.7066013168939431,0.7050852619827199,0.9403322710759581
3,0.6421365427203489,0.6730716199863938,0.6974576076220809,0.6889644272744702,0.6832078255224537
4,0.6598284305757088,0.6828497773939518,0.7202056838974548,0.7308795118703496,0.735420440656649
5,0.6473020622592414,0.6955361229584928,0.7089095667441256,0.7224450554646529,0.7200150048510272
6,0.6071327436417902,0.6460361642485308,0.6766605960061547,0.6806738977193685,0.666328894078062
7,0.6077198837278512,0.646069660245156,0.6710585068400996,0.9223852763963418,0.6767548750503172
8,0.6186954896666824,0.6846112988485045,0.6958582997916968,0.699017039666138,0.7027458451398321
9,0.6415442997782892,0.6506953497889547,0.6850597911923924,0.6746834310917385,0.670754662894919
10,0.6401034712228104,0.6743876677250318,0.6924448013399398,0.704056904052198,0.6973508035465856
11,0.6604193274157799,0.6832241425224981,0.7018251818984595,0.7051623090520277,0.7042871895999767
12,0.8814022029872444,0.6673210426563696,0.683097804753594,0.6896865245566963,0.6756209033616967
13,0.6227890279205058,0.6778023453892751,0.6893408740460523,0.6996476278813948,0.6891580896202132
14,0.6345188349429703,0.6709092133803898,0.6913686567993325,0.6784984163044105,0.6772373743789868
15,0.5971509897949806,0.6579018167371309,0.6557356371408057,0.6542398386930066,0.6400675050442663
16,0.5995852388302088,0.8716451618985142,0.8979803065008677,0.6543424957593015,0.6538141392816238
17,0.6512379063365913,0.6613621574683699,0.6595673524317176,0.6507839682850869,0.646269382375418
18,0.5792250607656444,0.606573989969693,0.5934529784374003,0.5885249958666301,0.5919069189580359
19,0.6143996182423541,0.6582274781749518,0.6938407029888293,0.6927764648493518,0.6852999878189373
20,0.8829728252369635,0.6775351718730231,0.7029762365332826,0.7155814205012805,0.7164830251469081
21,0.6119506832346938,0.6443713667182052,0.6782560055357927,0.6769785658706909,0.6818512931965452
22,0.6216242676354773,0.6879093297173462,0.6952431910421362,0.7087150306181038,0.7055479175988226
23,0.6197171954825473,0.661087530005799,0.6784707891267169,0.6809776725984047,0.6809516553778898
24,0.6056329471346034,0.8821230174006047,0.8981178774531099,0.6567894723091734,0.6631309791078351
25,0.6299468654440574,0.6388111476381466,0.6303978360859415,0.6206336267325013,0.6182524170039634
26,0.6326285097723519,0.6749834560690633,0.6945421670580146,0.6986485612063981,0.6951078645535456
27,0.6447463462573473,0.6640962594873345,0.6981202158280693,0.708876993796571,0.7040976884999273
28,0.8201955433796047,0.6253569082268378,0.6267003980503973,0.6371398601829873,0.6305744740184936
29,0.6209025093241916,0.644604854752267,0.6295755232743309,0.624229008387624,0.6201090293503209
30,0.6285519989411759,0.6576429263000106,0.6877159986849446,0.6949156036542191,0.9298743010004131
31,0.6254435363525666,0.6476555568989371,0.6371988777895495,0.6269534299513844,0.8685783574469232
32,0.588699384543039,0.6117381888989573,0.6051118198252579,0.6238254903319779,0.599293980162624
33,0.6261371311669445,0.6538288624256952,0.6945184919480742,0.697477963146004,0.9375998828595656
34,0.6112400196328241,0.6401545919349813,0.6314875262667501,0.6190544717754685,0.6104332039908084
35,0.6600893488215122,0.7014724544513666,0.7118606185331673,0.7114760757742279,0.707888399411569
36,0.6359835550440918,0.6662688098075487,0.6984669041340518,0.7020666512675846,0.7042019233921366
37,0.6390795179529004,0.883543037242722,0.9281529201680792,0.6801830229308368,0.6745486255675829
38,0.6673338515374615,0.7152155427224387,0.7196289221641304,0.7180453257570301,0.7096558428686801
39,0.899591770472473,0.6834309519555147,0.7160689520352506,0.7159611252935212,0.7154365469920286
40,0.6351945250511738,0.6746656448249099,0.7128905174107871,0.7144348303604098,0.9595497183440042
41,0.6237524188429866,0.6555513438077173,0.6805653811878414,0.6818375199188738,0.6800794688842522
42,0.8603319768729638,0.6128953992040854,0.6104218320257367,0.5996982346074209,0.5976516024058353
43,0.6113561846230823,0.653028651904784,0.6719717653845239,0.6744179695163641,0.6798616734297543
44,0.6118421082342739,0.6520786692302758,0.677690604877472,0.6772315430430387,0.6835833160674079
45,0.6427770932545275,0.6938545052794778,0.7218331703172391,0.727459395408171,0.7253149544345452
46,0.6253981671954956,0.8815608053441781,0.8897697380263714,0.6472562522284834,0.6269279720776935
47,0.6781616349934629,0.6730553701607818,0.7017536202086626,0.6730603063736484,0.6647007183765961
48,0.6122343842479456,0.6602633435794881,0.6740670074105433,0.6926163915223205,0.6931548774257232
49,0.6202220293913392,0.6559555694372005,0.6770081939216182,0.6765100752784177,0.9170089877874816
50,0.6392487240294698,0.6519021448425045,0.692454425427695,0.6946312796664846,0.6966461045181751
51,0.6281246289255845,0.6347529555704305,0.6441497852401632,0.6449075277879259,0.6487962410177587
52,0.668139788925677,0.9005550424553579,0.9228929141617404,0.6800953787920399,0.6689105996402289
53,0.5974266986395816,0.6152285110958382,0.6141713937017264,0.6018784418782733,0.5953371821787043
54,0.6038132357601305,0.6324822107006669,0.6312347352609411,0.6350203677429813,0.6351132586436085
55,0.6312640057091985,0.6468233976009943,0.6803149793662416,0.6700378670153375,0.6705964069724868
56,0.6225454981820292,0.6555884980214571,0.6880059557861788,0.6961303499337967,0.6972268770690138
57,0.6140839655638256,0.6764726906544245,0.6923515308055863,0.6942245730253227,0.6907042657079481
58,0.6242844837637448,0.8913126113929901,0.9220021135017697,0.6925940414738982,0.6905072590743081
59,0.6112400196328241,0.6401545919349813,0.6314875262667501,0.6190544717754685,0.6104332039908084
60,0.6121316378712222,0.6433134629724768,0.6743505876231513,0.9287843220609836,0.6821202863442137
61,0.6202100750095375,0.6626244008196285,0.6789014517212467,0.6928476018089993,0.6845096516660718
62,0.8842476375905026,0.6677726820834717,0.6911382196090905,0.694035988117625,0.6931371364159781
63,0.6787532693149532,0.6735510352246895,0.7001379616013306,0.6697366402603284,0.6614024729309012
64,0.6213939054349815,0.6458304724814845,0.680831985482553,0.6831856811632127,0.6776698175321646
65,0.6682275276891738,0.6969086613310908,0.724787851520322,0.7163621357848805,0.9596350076613686
66,0.6375217532632634,0.6660154666588056,0.6993579361667116,0.7028957727085365,0.6988244044723197
67,0.6074357969460952,0.6037880611227284,0.6104372976011647,0.5922663095855034,0.590300456254498
68,0.6099218186730275,0.9033813894099659,0.9274444891723954,0.6973047551684617,0.6968115378515484
69,0.6593858112272546,0.6797643332727825,0.7166585736854616,0.7200892498172062,0.7149046595217038
70,0.6017568677882396,0.612405120556584,0.6010930466408491,0.5980903152257171,0.5885992844405248
71,0.5941134736691231,0.655282685882765,0.6115366136368061,0.6118961785827116,0.6151174764630859
72,0.5985339861929965,0.6376561405562144,0.6266142713211752,0.6272787063717332,0.6325947753128611
73,0.6524695074131643,0.6816894393523621,0.7159213017679289,0.719634014812698,0.7232802611752976
74,0.6569416752395014,0.7017893427116906,0.7285394121136329,0.7315394368403783,0.7274142008818703
75,0.6026709699989836,0.665980301986409,0.6722644425978146,0.6616230978478383,0.6648079339355752
76,0.5825491439217951,0.6270383763217564,0.6258204871698132,0.8666576415862981,0.6291308919933022
77,0.6696177399351497,0.9096912103730586,0.9399747190218325,0.6867457432921815,0.6805123423488437
78,0.599751636941769,0.6379340415947402,0.6393373549357286,0.887941760116761,0.6318352148302488
79,0.6403509120322086,0.6863303620984749,0.7091565352666626,0.7175245001900048,0.9681756306945237
