,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.9385865400582099,0.7121215402934424,0.6940101324154602,0.6727462986833581,0.68633087150705,0.6491430198281961,0.6906235662487581,0.655977636348825,0.6621626652724222,0.6302262287480195,0.6724145033030609,0.6817925634487073,0.6988084634293683,0.715741017400412,0.6803549944754728
1,0.6540574400382178,0.7180868151180385,0.6697828910819019,0.6642376464282304,0.9030594190398861,0.6804316457709316,0.6677914129595086,0.678363746713331,0.6779303299865747,0.6744924919669699,0.6724992019656031,0.6576290627927142,0.9299882072632062,0.6858969674724161,0.6844557645339471
2,0.669958497310255,0.6724452032074388,0.6640842053054754,0.6629406816285437,0.6476439285291653,0.6355287871371482,0.6750258079915776,0.6616460787693768,0.6308313755276649,0.6218670625685795,0.6380347289165855,0.9024899936765285,0.6789433829951491,0.7229546016982241,0.6597332229306103
3,0.6961675236873217,0.7018298123602565,0.6960821188430988,0.668911168832098,0.6778669290514722,0.6361047120452504,0.9321911603312603,0.6586426993112282,0.651749161699154,0.6097396118578939,0.6690968116705288,0.6715470706259958,0.6924149881206947,0.7011927494327601,0.6753055706927824
4,0.6944526284254,0.7194505737541648,0.6984334434673032,0.6855165378754531,0.6941232697935671,0.6651009058121301,0.6953037962688539,0.6772624412798338,0.667015732518777,0.6462624134076137,0.6879546642250405,0.6900949300540969,0.7059776892632789,0.7165939500421802,0.9428905590894818
5,0.7147055005497922,0.7255786772148227,0.7182887764745763,0.6871359244880232,0.7065779052002987,0.670400505297924,0.7007330885268023,0.683304264001576,0.6683073788392146,0.6453455683174512,0.6989479903788739,0.69530169985664,0.7161896778449636,0.7200499150666209,0.9381359278734382
6,0.697289129846097,0.7084290676692614,0.6963590585608482,0.6788365163636634,0.6874359380047312,0.6621007874163474,0.6911813791196185,0.6737873002736366,0.6746532199793311,0.897440898302115,0.6706492846166747,0.6823711568153599,0.70421103449487,0.7163078890338194,0.6900727566134861
7,0.7028768369517101,0.7228168053356294,0.7040370707156898,0.9292193549522861,0.6993569173854737,0.6583415999400789,0.6890867904922185,0.9210168012442911,0.8990979175191893,0.6280227637054654,0.7011038875590762,0.6839041468654594,0.7016430823719414,0.7037543621178826,0.6814384715970134
8,0.6943331596649935,0.7118116511564878,0.696091479541381,0.6889886385881911,0.6841577163298225,0.6646512153955769,0.6957580460385345,0.6768666039599174,0.6748872048419902,0.6498413582626571,0.9153555132307603,0.6810337581492786,0.6977524847899632,0.926542052410894,0.6975314744561676
9,0.6023587249515514,0.6555104270624919,0.6150253000629532,0.6113854881805766,0.8426316677781561,0.6041998740824195,0.5845806933548662,0.6126364794245915,0.5825910110673692,0.5738044001208803,0.6431310795097565,0.5873589340976465,0.8620748763885244,0.6020864357264305,0.6244091374895716
10,0.6859054307380907,0.7104131736758863,0.6892348516482079,0.6749902743350149,0.6850884966297218,0.6731362013935657,0.6831681572085743,0.6685747097745925,0.6657208270927663,0.6462262464544519,0.9329251771436748,0.686730898817643,0.7005827329410442,0.926008591493001,0.7004797662326354
11,0.6893176314058127,0.7036144013995368,0.6946388656241176,0.667442834003865,0.6727099331128422,0.6435904325240309,0.9195051947810373,0.6641563560454891,0.6495403142722721,0.623609539016346,0.6592565408436246,0.6798934109758116,0.7076671108525732,0.7068329320282978,0.6809809989122013
12,0.6568123849754774,0.6627452973163445,0.6842069136099723,0.6366424052543177,0.649949049201837,0.8639084600244615,0.6431749390369288,0.6392909180856288,0.6185106388547998,0.5971522598774487,0.6677821540573907,0.6406151798410358,0.6587310991078064,0.6670864343059544,0.6469375489019078
13,0.7064503184112841,0.705426320653141,0.7030627839758036,0.6804987578861669,0.6882873479029938,0.6624612290695019,0.694086952393938,0.6699998928070373,0.6596422571678792,0.640977146036388,0.6731420375632916,0.6805397124192829,0.7096968247506352,0.7064848576984837,0.9241687889700609
14,0.6890446884774948,0.7052515508935565,0.6890280420625762,0.8964008844751808,0.6804804506109599,0.6412115589232982,0.6862539250393075,0.8948553717892898,0.9029321619874062,0.6206498234638633,0.6669551618963706,0.6717094510188455,0.6949919477011124,0.7003765614883057,0.6836577151886531
15,0.7013228537210272,0.747227249553224,0.6990375221314276,0.6769779366959343,0.9263401688734748,0.6477683389857551,0.6882823054316548,0.6631910865036496,0.6501518587599839,0.6265686405625633,0.6781754753471902,0.6773284586956173,0.9427126904391288,0.6992728640964925,0.6749457150777994
16,0.6253123436920277,0.8641487794243056,0.8575996317266699,0.6469455897044903,0.6239011075569469,0.6459240756522577,0.6521841151703626,0.6432910609503916,0.6723403357594269,0.6298681078515201,0.6271926601631819,0.6449670679359055,0.6451252561394014,0.6718649792559256,0.6592441420427402
17,0.6906544924722868,0.7000820955889783,0.6948450747485895,0.6731102247526324,0.6780685601072722,0.6561654817229193,0.9203411609338984,0.668144523323714,0.659057588095961,0.6470688712096367,0.6647377370254158,0.6832116743281939,0.6997462010731409,0.7063284207628189,0.6790830862008715
18,0.7148024765794982,0.7271251830780385,0.7101669248951885,0.6951512188545266,0.7092109885767831,0.6737200484510881,0.7016426571060309,0.6758953888201341,0.6694305240937773,0.6618893647496298,0.6936366591040889,0.9501444918095667,0.719019726445948,0.7646336565872569,0.6954159207716862
19,0.7039668223331961,0.9284540418542263,0.9346927744646585,0.6776527330740634,0.6863488912162936,0.647777169075652,0.6975314637610024,0.6685319658431577,0.6565812740586356,0.6294647970744334,0.6690346894430854,0.6852420738503333,0.7029041810935843,0.7078568431651955,0.6798477149587245
