,0,1,2,3,4
0,0.8726695080754621,0.657785530130604,0.6897533789140157,0.6933947471396182,0.6888789598421945
1,0.6166037757728653,0.9164713124956134,0.9473284985791266,0.7135476468185107,0.7103256858866905
2,0.6325481275635607,0.6797100172715888,0.7061978185068484,0.9590660800259239,0.7123978066447311
3,0.6340381385997953,0.653818277971537,0.6605049606377845,0.6454969436126842,0.6424169234587609
4,0.6516118414114882,0.6825281855925808,0.6985216443686936,0.7020909441783834,0.6974805422683348
5,0.6357561229133701,0.6508403602933397,0.6467295230436745,0.648471523044246,0.6431830707838159
6,0.6096595842794788,0.6562403016091027,0.6408354974909267,0.6389445446187687,0.6508092582561562
7,0.621611699570948,0.6630988334174217,0.6858241339016314,0.6950676773998702,0.6922382072483884
8,0.6412208441930937,0.6768927049218232,0.705662988630925,0.7095842371221153,0.7064817354210154
9,0.5759831906761683,0.8699191846056195,0.8715508850578527,0.6371395416234487,0.630574170709564
10,0.5924599434125654,0.6061278140015863,0.6070319286298629,0.6236607057597827,0.6010482904026185
11,0.6434567199209319,0.6514248459819937,0.656900423687669,0.6384448253271069,0.6349542635408293
12,0.6113560225990831,0.6530284292470638,0.6719715151644459,0.6744177157370426,0.679861411729807
13,0.648650516621695,0.905408828514443,0.9439076331394516,0.6958055326280642,0.6798622866776638
14,0.630953202511708,0.6672998653656959,0.6891186303818755,0.6962482378637134,0.699139177769764
15,0.6179930371023516,0.6190280056259088,0.6144505593276077,0.6082338832388733,0.6058740212949617
16,0.6296383226969813,0.6617800765177577,0.6919607915938142,0.933837889155682,0.6890468628144975
17,0.6543587827882836,0.6849884685689424,0.7029778338376342,0.7018918228194531,0.7104173985088434
18,0.6137474824020424,0.8900814332984659,0.9044818137697801,0.6905421118903345,0.682222385251821
19,0.601329636546799,0.6130354875825934,0.6071306386856057,0.5906762066462863,0.5875224271532262
20,0.5809915117856572,0.6150394267779405,0.6201304414267137,0.6167972259386068,0.622893330822064
21,0.6430233204760412,0.6570913415404801,0.6918836736515689,0.6901128155655197,0.6779697753597564
22,0.925649291162676,0.6730553539588421,0.7017536024096419,0.6730602881782977,0.6647007056558949
23,0.6376358004986358,0.6727512288361485,0.6934005270573951,0.9469538550672294,0.6866767170911217
24,0.6307181621501505,0.6693328630727162,0.6984232463732236,0.7115402933042757,0.7106312188768802
25,0.5997515212569201,0.6379338816286559,0.6393371933421815,0.646696283611621,0.8731071930395
26,0.6608281940326379,0.9086729490403708,0.9414445870320879,0.6897576524172007,0.675489158964234
27,0.6162918646491158,0.663078129291349,0.6693215926695185,0.6657789337423948,0.6710276301488445
28,0.6422034219475599,0.7057495743559832,0.7199169508020291,0.7207160892278432,0.7194527214503844
29,0.8597688211423968,0.6498529161869531,0.6732585662238026,0.6712694188385148,0.6807547142143328
