0.672564807,0.643569904,0.905846572,0.627751916,0.660360123,0.645319186,0.66113507,0.683239234,0.651272204,0.672842177,0.682115523,0.648085757,0.613815939,0.662195047,0.749699174,0.687901248,0.677508827,0.599477007,0.663370893,0.674117756,0.619638106,0.662938218,0.653045618,0.677192845,0.647909661,0.664057745,0.861777953,0.655868348,0.663110902,0.676105587,0.681887535,0.657003987,0.660699492,0.654428596,0.652554958,0.563301073
0.687199869,0.658330324,0.646619092,0.624453638,0.652829446,0.680268881,0.673619348,0.658055641,0.639424608,0.707189731,0.716156999,0.671735979,0.616251574,0.672240989,0.70279601,0.767821915,0.681575175,0.851437502,0.636801184,0.69503591,0.862004153,0.920473112,0.952657352,0.767349082,0.681712669,0.680937895,0.622500315,0.69524811,0.651680294,0.68073436,0.951312598,0.690946847,0.7107864,0.668815437,0.942036292,0.584919714
0.680936996,0.658393497,0.657681917,0.633071284,0.65403512,0.895635962,0.675901295,0.941520773,0.651845771,0.6780535,0.697759875,0.678520252,0.609669707,0.679467158,0.70112244,0.695190402,0.695450748,0.601703609,0.688275899,0.686540776,0.631921711,0.666221019,0.644231372,0.691539052,0.702664003,0.679649493,0.61887636,0.666895113,0.677432947,0.675172101,0.706514758,0.679337551,0.665882845,0.667296711,0.657325442,0.570468713
0.640619312,0.688000068,0.849070651,0.660722244,0.628835489,0.626800317,0.637685333,0.692303016,0.616703666,0.663600602,0.633126929,0.625369853,0.602827795,0.678192203,0.755698365,0.693961038,0.645543324,0.584865762,0.676246835,0.635189909,0.645107852,0.697817055,0.613675417,0.721329944,0.618021364,0.683097327,0.835552033,0.64002387,0.714864505,0.623394719,0.672770004,0.613952067,0.632783122,0.670519185,0.632960042,0.542123999
0.685673142,0.642103279,0.821767986,0.601158528,0.809294382,0.650692544,0.656810312,0.638203804,0.635407307,0.678247201,0.765103886,0.664683766,0.598016323,0.637920214,0.730190789,0.792463653,0.654019627,0.569231892,0.641969448,0.691214984,0.587797543,0.64883628,0.668459591,0.769512711,0.638202884,0.6721822,0.762856233,0.838441383,0.769058116,0.677883485,0.66078607,0.635619767,0.676015549,0.633005362,0.66684707,0.556506043
0.637874482,0.608341126,0.620718872,0.640190803,0.613136295,0.872347486,0.64694883,0.8505967,0.653785324,0.616918217,0.645559573,0.608074307,0.646329411,0.659179925,0.649712535,0.663440451,0.665835152,0.672110288,0.604118111,0.617102703,0.650100205,0.615847093,0.606743851,0.641970722,0.636456966,0.616432388,0.64339718,0.613121652,0.600092438,0.619187234,0.63053408,0.643684659,0.630643698,0.657649612,0.650353357,0.636858221
0.603290097,0.684163271,0.585518077,0.674534593,0.587152787,0.610501509,0.628661663,0.695914384,0.603658149,0.635157436,0.619814099,0.588569141,0.605985777,0.673815463,0.678422303,0.665654994,0.639137853,0.588871923,0.660316357,0.597823056,0.658308476,0.69139704,0.582483078,0.709759067,0.595206014,0.661223424,0.587631929,0.587028428,0.706323886,0.848304468,0.644591273,0.874661188,0.602853903,0.668707859,0.595205129,0.541032967
0.624406632,0.636046817,0.603843108,0.877166635,0.590397442,0.618713363,0.631178885,0.648567933,0.609694829,0.628532022,0.632776075,0.604797426,0.620050895,0.643929091,0.659781013,0.640064903,0.65792724,0.602744859,0.620646056,0.616340762,0.610858844,0.640124759,0.613832767,0.660009826,0.609290216,0.625134532,0.601536918,0.60501688,0.636336926,0.612972861,0.635333085,0.62910706,0.615339609,0.64061812,0.630700276,0.572137554
0.620213939,0.60441215,0.596398953,0.612324764,0.618173987,0.608949924,0.601174048,0.615796483,0.590122526,0.618334171,0.622420102,0.622005996,0.83257836,0.625395287,0.671033591,0.632149973,0.651606928,0.63924674,0.587103224,0.626237848,0.622578065,0.665432382,0.656193617,0.641599144,0.6230303,0.613365038,0.597726639,0.614879772,0.607855887,0.614344033,0.674977209,0.606134201,0.612157865,0.610188398,0.672628456,0.563763309
0.605029675,0.676907423,0.590032638,0.649724977,0.58962801,0.615321182,0.608050908,0.673366739,0.59076072,0.632305571,0.629679995,0.601911801,0.602736419,0.648242507,0.672559935,0.724301678,0.640289375,0.813787022,0.633099469,0.604892763,0.860097278,0.90430118,0.834723506,0.754661173,0.596878773,0.649488925,0.584527289,0.593929485,0.680134808,0.61265969,0.876450245,0.624713193,0.606031839,0.640220471,0.848674573,0.537695196
0.636943653,0.61948444,0.842730272,0.598051606,0.675705655,0.607901569,0.607938209,0.608826097,0.585394955,0.630192772,0.648767028,0.678057828,0.581495369,0.611466017,0.722817897,0.651550724,0.634457974,0.547090254,0.585384615,0.677903588,0.571098998,0.622358812,0.675989517,0.636584197,0.633783481,0.657322669,0.814495917,0.643756659,0.613094192,0.640519679,0.640065971,0.605340014,0.658149665,0.600426911,0.648006288,0.535276548
0.67175539,0.669440609,0.892519722,0.622047615,0.65362655,0.64440061,0.650803992,0.662343655,0.6172353,0.692556899,0.71525953,0.69367413,0.589576842,0.669090553,0.771214672,0.690158102,0.656853487,0.568666284,0.635216095,0.688662294,0.613089421,0.66720534,0.690306763,0.681192689,0.67150574,0.68248542,0.849426005,0.676280753,0.661472149,0.685723858,0.688202009,0.657436248,0.685275015,0.655052811,0.675044077,0.550003065
0.651735272,0.620228635,0.635049088,0.589752183,0.647880405,0.633360511,0.628454266,0.617567181,0.606677324,0.640770384,0.640565331,0.64391287,0.588684585,0.620613037,0.660844077,0.732343292,0.643606603,0.799431163,0.623179493,0.650250812,0.804092189,0.849897964,0.865493912,0.71857136,0.62649383,0.654509284,0.590101577,0.668851745,0.627702369,0.638518195,0.875670829,0.606996629,0.63258407,0.616724677,0.885550042,0.547834587
0.657474224,0.631883958,0.631096449,0.61959465,0.914299877,0.638681362,0.637712916,0.623705874,0.617119121,0.652600484,0.824260333,0.664808811,0.612136686,0.634007444,0.672549747,0.877191377,0.654964109,0.577066658,0.618291451,0.682416706,0.587889963,0.63456311,0.667869267,0.840225089,0.64054973,0.653683998,0.616553472,0.903752138,0.864092654,0.650537138,0.65714472,0.639707081,0.668153204,0.628117729,0.670027454,0.568400933
0.694484201,0.668173979,0.665981331,0.868916396,0.664674733,0.660153179,0.667423822,0.667116464,0.633133626,0.673099692,0.687408652,0.677749577,0.614518579,0.671132206,0.701981379,0.696254414,0.682555182,0.595899656,0.651364792,0.695332448,0.61844247,0.658623016,0.659686617,0.697320141,0.655373109,0.684019355,0.623998534,0.686256473,0.653939871,0.670258965,0.68371956,0.65190583,0.680301202,0.653886443,0.675703624,0.570067472
0.634706953,0.648691695,0.625573305,0.600815489,0.618944743,0.622077721,0.623825061,0.632007223,0.588494598,0.8788957,0.777771247,0.901743768,0.591115752,0.867373623,0.876419735,0.642567307,0.893983831,0.567339467,0.600205066,0.887083949,0.578811053,0.622409323,0.62994442,0.650624824,0.87487884,0.897402629,0.592413696,0.637482892,0.618549651,0.649079667,0.636505438,0.630017789,0.637675501,0.85229811,0.648352319,0.782924756
0.90641001,0.907748197,0.650270929,0.619610147,0.643598896,0.645130548,0.89943709,0.661166473,0.867364108,0.666016887,0.687080716,0.66357575,0.598835455,0.646938199,0.685840402,0.66781997,0.65446387,0.56660379,0.886119452,0.673994026,0.610801614,0.664564494,0.657527492,0.682863864,0.654543961,0.66679782,0.595664466,0.662026879,0.659571704,0.662609843,0.660725644,0.63529038,0.673343008,0.633655859,0.661068193,0.550878241
0.916312317,0.903408162,0.628780624,0.656986371,0.63983105,0.662610534,0.908469021,0.661853142,0.886345055,0.657669807,0.666836343,0.639303738,0.646682199,0.679448292,0.70326603,0.684430857,0.699572503,0.62808371,0.875737868,0.666378301,0.631995532,0.664361875,0.64879407,0.695165852,0.63977223,0.671870481,0.634756504,0.652130851,0.647604069,0.650540619,0.660231878,0.672096948,0.656446771,0.671565839,0.662953538,0.595600925
0.638600497,0.608432462,0.619490306,0.598242572,0.867914468,0.613052087,0.622690338,0.630443573,0.595338458,0.630523286,0.78833675,0.648768081,0.590601661,0.633096035,0.646323406,0.835717559,0.645850296,0.573925283,0.640403892,0.649797489,0.581655549,0.61851017,0.621671675,0.831731596,0.660255265,0.637334015,0.588524873,0.885635507,0.872456203,0.624388179,0.678518054,0.620423151,0.626228541,0.60992668,0.639330116,0.546845364
0.666524722,0.650391435,0.617769222,0.603082914,0.622048523,0.882105867,0.63044849,0.891671377,0.607151606,0.642282986,0.651915225,0.629251267,0.598060617,0.633537061,0.667882058,0.639974255,0.658975858,0.571917865,0.60728696,0.667185253,0.582855927,0.647340586,0.637732275,0.670011336,0.618120847,0.643881232,0.59449988,0.66098491,0.631748497,0.634113278,0.640525735,0.626976887,0.66948447,0.623839334,0.641788559,0.555243351
0.659769493,0.642634984,0.625052214,0.616769224,0.639893241,0.652137485,0.643572327,0.634761917,0.603226068,0.666643131,0.659012131,0.655845246,0.60909843,0.641285375,0.6944474,0.742631474,0.658676124,0.81827851,0.620020872,0.666727598,0.819436102,0.888817557,0.898412566,0.744355982,0.64126062,0.659683978,0.611307455,0.68709381,0.636366019,0.637638103,0.904843231,0.622696221,0.670904926,0.635250339,0.915385867,0.570708948
0.672106452,0.667111729,0.654722301,0.624260184,0.754755805,0.650643812,0.648876823,0.677325581,0.6232338,0.65572543,0.761710687,0.646176701,0.608449685,0.646264941,0.692160178,0.759839882,0.682657523,0.577604937,0.632468847,0.687380853,0.599189945,0.664098077,0.660204497,0.79116993,0.634276549,0.668960492,0.604807555,0.79227168,0.771012892,0.815398656,0.658360485,0.804785009,0.680175165,0.640698988,0.665271749,0.564268755
0.638303731,0.639725832,0.619281928,0.609988351,0.8566364,0.628912432,0.625315334,0.639673507,0.601943615,0.635603538,0.81778586,0.635627068,0.596471971,0.62012329,0.656611196,0.830093291,0.639036663,0.56390113,0.611383377,0.673136122,0.580212021,0.646521892,0.639370592,0.853223005,0.624287497,0.639874686,0.589156834,0.884639539,0.869720242,0.636661428,0.643569323,0.625893786,0.660658232,0.614484817,0.642977496,0.553901867
0.64875243,0.653136115,0.620932571,0.634558817,0.617034671,0.640567529,0.644382544,0.683546985,0.626608605,0.895875771,0.770108275,0.868483588,0.622742841,0.887331047,0.881595429,0.661468297,0.913427807,0.596263957,0.659256194,0.878052285,0.615987401,0.660961872,0.627917887,0.681781178,0.869318317,0.892419618,0.606154147,0.644754753,0.647952334,0.636934753,0.646610916,0.646610138,0.653916402,0.886631121,0.648834939,0.81033297
0.666472426,0.643384514,0.647317249,0.594863231,0.642714689,0.625552047,0.634223224,0.633173272,0.607335559,0.649378387,0.679324641,0.665042951,0.5793465,0.623743801,0.666661476,0.74315248,0.655538531,0.796907108,0.616130223,0.665622628,0.824769562,0.868029907,0.883885618,0.726210963,0.632655619,0.657906891,0.593214129,0.669552446,0.626204735,0.655337598,0.887437928,0.619526974,0.646059876,0.614496572,0.899768463,0.539308609
0.614086042,0.693327338,0.587999562,0.680041624,0.677479332,0.620134916,0.624840581,0.689773637,0.595329441,0.634357777,0.686387407,0.600680693,0.620045795,0.690697596,0.703078428,0.73543627,0.669121033,0.587942686,0.650736706,0.607927056,0.649068243,0.683000717,0.587691526,0.783986945,0.598061449,0.663847415,0.59571936,0.687844976,0.795545067,0.61015329,0.650263668,0.63710862,0.784566938,0.667924023,0.611830974,0.548125693
0.587655001,0.588366078,0.598677073,0.580447532,0.565211429,0.610126873,0.590852087,0.622985141,0.601223479,0.580875318,0.631877697,0.56529497,0.584793856,0.601270059,0.600245958,0.610027037,0.616847086,0.56616501,0.609626859,0.574525934,0.585558526,0.588360026,0.561824485,0.595138818,0.5763025,0.573325877,0.562931954,0.571313833,0.597093127,0.872452098,0.598342613,0.851917276,0.568975972,0.586501567,0.576483312,0.540994974
0.626666278,0.684824961,0.850517544,0.678898436,0.604236722,0.62340096,0.651098526,0.717606117,0.62353668,0.646997152,0.639185409,0.605190471,0.624863513,0.684938998,0.765232763,0.686110544,0.660811377,0.608298431,0.682588496,0.6149492,0.667498003,0.699000983,0.593220722,0.720843592,0.610096065,0.664649852,0.849969134,0.606136283,0.707743301,0.620079526,0.662332693,0.647302372,0.618183048,0.680136981,0.616821676,0.548853646
0.647935973,0.717786265,0.808216276,0.676570298,0.636333542,0.644599872,0.645213791,0.713433436,0.612301042,0.757222675,0.701414119,0.734408266,0.603357477,0.784592074,0.835170352,0.701508703,0.743724875,0.577181385,0.672685562,0.737994373,0.656376665,0.715864182,0.636717835,0.744655182,0.722924191,0.788224197,0.783467557,0.646032212,0.737465485,0.65053188,0.690376662,0.640037559,0.649602798,0.770414095,0.645786668,0.615190944
0.636629991,0.681303816,0.61461767,0.65672482,0.63003525,0.622486873,0.634277135,0.688900043,0.610660674,0.660622548,0.64992353,0.644033537,0.604675083,0.678269426,0.68774867,0.759741463,0.655088185,0.827651591,0.652569429,0.643597135,0.880238705,0.932841852,0.871160188,0.783650761,0.626606752,0.682822819,0.596026556,0.630397621,0.699540948,0.640102239,0.91723928,0.625093181,0.628648694,0.665278074,0.8828372,0.541711262
0.60666796,0.601096951,0.596786174,0.588739314,0.598046998,0.600111262,0.59622323,0.620471288,0.57190533,0.607717661,0.618177855,0.638004912,0.587823884,0.616010701,0.63542833,0.607357225,0.642905173,0.564704277,0.608905182,0.623490711,0.563709933,0.593632453,0.603274529,0.61857486,0.663412979,0.614709441,0.57209473,0.605726008,0.618352713,0.615681916,0.661845954,0.618597203,0.837534162,0.58790854,0.61439316,0.543489339
0.670057594,0.642686633,0.639973062,0.610455151,0.646264453,0.648440868,0.654960415,0.624371024,0.607744195,0.904127318,0.773860925,0.911064794,0.607273742,0.885711256,0.886562977,0.672194033,0.892394516,0.577199344,0.607721838,0.924376126,0.586685339,0.655086141,0.666314753,0.666160483,0.882453772,0.897641281,0.615052695,0.702455854,0.626968306,0.655592488,0.662686201,0.622858992,0.690666081,0.871488858,0.677195216,0.81710018
0.669303543,0.629015944,0.889964726,0.669305512,0.627549391,0.636542903,0.680466903,0.653144328,0.683796182,0.631187695,0.669599422,0.608570375,0.677617479,0.674604331,0.733488588,0.676983171,0.692977173,0.67916694,0.637804494,0.634713542,0.680488544,0.645231459,0.608010222,0.661080788,0.640899377,0.630847611,0.927450595,0.616904841,0.621474359,0.640999732,0.646842992,0.6715392,0.626021034,0.675108645,0.661712502,0.657555794
0.664742051,0.653908187,0.648208633,0.615704702,0.650109594,0.658947723,0.650990219,0.649629567,0.617512991,0.663879258,0.685445181,0.676318386,0.781687318,0.656137465,0.690853472,0.695017274,0.691460118,0.688420071,0.616271756,0.68955781,0.705081598,0.750835291,0.777278368,0.712483617,0.661582444,0.673314545,0.602546637,0.666195339,0.640356276,0.682770462,0.784348294,0.657362443,0.660647027,0.63056381,0.787290572,0.56020156
0.67456657,0.685953866,0.86897167,0.706786308,0.641297675,0.658411922,0.697311211,0.725985259,0.676976448,0.684001957,0.680015755,0.635347012,0.664192562,0.729285581,0.789578394,0.737033995,0.702995043,0.706540877,0.698829361,0.650861086,0.752284844,0.749017518,0.65985182,0.749386292,0.660509371,0.682018656,0.890371941,0.640379915,0.708461702,0.654132875,0.731484139,0.684547118,0.652712006,0.724313654,0.697547978,0.616556813
0.707984991,0.686020312,0.823281841,0.643287643,0.629729878,0.659643342,0.688416071,0.650275844,0.67982808,0.642252687,0.663901888,0.622507374,0.636241294,0.650113415,0.727407666,0.659543548,0.678818065,0.630995811,0.666400823,0.649810652,0.630934357,0.662896016,0.661568049,0.663379825,0.630284563,0.641179752,0.805410607,0.641303182,0.62752337,0.66911362,0.677003469,0.656443481,0.637908687,0.639898007,0.678628429,0.58147768
