,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,0.7593920074848459,0.8616445726458508,0.8382749880185514,0.755409698599679,0.8333890357023624,0.8899833423028843,0.7794987763744117,0.78453247017136,0.7814857891355993,0.7681260577770712,0.8143144780193654,0.8169703576118424,0.7415305129899232,0.7907259886627461,0.777035601531125,0.7062160849278818,0.7576802527209446,0.7660863666155616,0.7153455241011043,0.7728710837437591,0.7651084419916603,0.7872244647278515,0.752676430038566,0.7458835415627088,0.753017280468283,0.7660995492829648,0.716327194812691,0.7402869516922821,0.8607925300450283,0.7670629101106756,0.8771281124725689,0.7622159732244573,0.7573817024115758,0.7479347367506409,0.6843706447763559,0.7407204187533409,0.7920898673555665,0.676411561272771,0.7508573526458913,0.7810210938354044,0.8856447926104956,0.7614612471449943,0.7331449839206136,0.8025690888542707,0.7810282715010406,0.7615675345248192,0.7861081138857973,0.7877723558610765,0.7864466997897672,0.8686965929809937,0.9016176633594384,0.7651088306662366,0.6945050009171881,0.759104123163256,0.8656229497210588,0.7506163645356762,0.8056764587188642,0.7535605036581285,0.7711715757335749,0.7306263447697454
1,0.6482290321510836,0.7636933714870349,0.8108385517021646,0.796097045006749,0.7385628539729969,0.7754217542895814,0.7174494764573269,0.6578753875809922,0.8359703814776579,0.6691699460880693,0.7534984418695807,0.7291783864375616,0.6424859221741606,0.6998471017231687,0.8287869916399342,0.6184019016477849,0.6440109229458124,0.7120512647686523,0.6545869724321399,0.8232290622543796,0.6729404656397256,0.8241742507196457,0.6510637531198245,0.6753515459473065,0.6652261720975828,0.8345503296090176,0.8356061701289967,0.6532723828504584,0.744616006867461,0.7987172460842662,0.7757355708426654,0.6329705749796767,0.6483473378610631,0.7911759756617214,0.6268882107990404,0.6553275240588249,0.7768087203319296,0.6537652081022118,0.6459937265857187,0.8005081544202346,0.7303502802536727,0.6550695965560919,0.6486880628701337,0.6896026718086572,0.8191206751046172,0.8096119027427202,0.8245393086745902,0.6772354878117213,0.6817507118420602,0.7640936718937699,0.6659795212794991,0.6663060581771982,0.6230084192985794,0.6531411641365312,0.7210576840337536,0.6525849206107837,0.7353566929139743,0.6637860054511308,0.7309405095517811,0.6424698778294863
2,0.6954748549722992,0.8177673488030205,0.6868539216855843,0.6780567224304926,0.6903418964377093,0.7701161247225871,0.889980409465956,0.7641879341927063,0.700992852879408,0.923648555344911,0.8925418669665024,0.7238792256823997,0.6870508858140549,0.6646224116066641,0.6960801097196233,0.6365416415686608,0.6912786465552024,0.6976752611400725,0.6649430734819507,0.7004363672721696,0.6781027967079961,0.7164140585889907,0.6940473584082177,0.6896258846721726,0.937698470378598,0.7195912059803933,0.6394481494147952,0.6508729447180814,0.6926652139474655,0.678070257689927,0.699229925031974,0.7007960812040211,0.6773882278169906,0.6491416910495189,0.6009188812392626,0.6713786374917445,0.6979723810735046,0.645665116721166,0.6879266485298208,0.6912661112751326,0.7286336600243524,0.6997017985231024,0.6632738205206623,0.7241170852316967,0.7123722146277327,0.699938151339963,0.6931456635040498,0.7891334291196059,0.8043359401431298,0.7493110274041163,0.704664071427031,0.9414645190625988,0.8677058701873606,0.6923787826658319,0.7385228031541009,0.7157755131414886,0.7482638989445002,0.7078546256920134,0.7025191637986594,0.6638558463745057
3,0.7129505572228054,0.8399850095564971,0.8442906743253303,0.6903830983504217,0.8520023230038145,0.8770161570797996,0.7117419342274428,0.7230661642374363,0.7189525694800406,0.7218048911122976,0.7549621147928864,0.7505051005025418,0.683017782572068,0.8037612482196785,0.714121819379749,0.6612915230308364,0.7048799370500232,0.7052237819334752,0.6725362434132851,0.7149718629858277,0.7010351140254633,0.7229837794737664,0.6997640473999597,0.6953315331956715,0.7053385214355453,0.7165664616379357,0.6508403248785449,0.663278265331792,0.9431649088733743,0.7008089730625934,0.893089607966614,0.7074265434365019,0.6926435662056828,0.7326900282791359,0.617042740388265,0.6844305981567446,0.722241934472124,0.6528158150038144,0.6988412317753412,0.7099990311861866,0.9014131979475614,0.7104648495915133,0.6711021211139151,0.784395172038372,0.7644903367478446,0.7050809502072212,0.7040696786351747,0.7502286445423721,0.7306721150550389,0.8589046253318481,0.7167357516648372,0.7226902222542759,0.6358425031596588,0.6954764372178345,0.8546207866074711,0.7198996338666925,0.7577134026009538,0.7085331435804942,0.7040266425798727,0.6728218216241346
4,0.6418392582814046,0.7906851072057843,0.6531610006559706,0.624542792764712,0.7096691487698243,0.7591522093192431,0.6664343713433761,0.6466910654385566,0.6570050110000528,0.6976083300816003,0.6709622473143234,0.6537202130629879,0.6430090577138903,0.8098620381348283,0.6359321993853487,0.8725535928136388,0.6505170931528776,0.8589404617923526,0.8949167040852051,0.6438993715874888,0.867294808021924,0.6714264827397914,0.885977595254855,0.649139741514803,0.6402371594823901,0.6663328827838884,0.6406365066628608,0.6466369359764983,0.636643493237088,0.7221484468443828,0.6586509989266147,0.6318143378031853,0.6486050922802398,0.6421823158476194,0.6088151730030326,0.6391602950136769,0.6739981243042387,0.6490952524944906,0.8778362540598283,0.6352060811672264,0.6474424347552039,0.6650912190656071,0.8886058740455626,0.6631461653484496,0.6490170644356437,0.6380271136541326,0.6681290215684836,0.760034650741449,0.866977570166938,0.7949885567108179,0.6532705175781355,0.6502941413891213,0.6416051895105109,0.631406229684997,0.804091799721872,0.8950782803971622,0.8510580314210798,0.8947697820166085,0.6812893273643562,0.6315625668571438
5,0.715864041992052,0.8262098185354518,0.8167131180789027,0.9200756750757293,0.696347126138804,0.8504666762845078,0.7758818955666306,0.7281258147598886,0.9545829546198241,0.716008154128198,0.863625953836599,0.8437172168266938,0.6758233324072738,0.650622837218352,0.9736559849280151,0.6590161615147058,0.691464306629323,0.7736290453156767,0.657642046088921,0.9429825902978161,0.7353362774648284,0.9406887733889404,0.7042969008021883,0.7120324315641022,0.7127125678781931,0.9384336469894037,0.8869972659988397,0.6570574004116757,0.6873031838341843,0.8968000420328401,0.754803124147889,0.7092238862740278,0.6994332283009825,0.8343819837602291,0.6260181912188942,0.6950939934362275,0.8716174963606993,0.6344255566743292,0.706698806372343,0.9147734437551909,0.7710471688342262,0.702425665434906,0.6701058368572806,0.7293752170644805,0.9070612400445592,0.9389022031641108,0.9149769807956036,0.7383584654133637,0.7344063214042835,0.8336846376665039,0.7165016879425099,0.725316232960502,0.6358179166088807,0.6991286542130655,0.7471104984642967,0.7079044534894462,0.8244412473252832,0.7028062585540182,0.754922277390369,0.6762309863559407
6,0.6333911362792894,0.66835646235438,0.6403707590936735,0.6056093584375029,0.6650200069768053,0.6603279924088953,0.65512283630869,0.6454019362742166,0.642316664430982,0.637629150792938,0.6588572197355251,0.6429294812466727,0.6385474854126043,0.6554334083929422,0.6391657058495182,0.6165148154884017,0.6329952923851196,0.6463613088664021,0.6438059193663871,0.6359102935406653,0.6369334033399061,0.6429741314042251,0.6329337986654019,0.6367920302716616,0.63296080230111,0.6415810440058102,0.6203218083835946,0.6333375702819624,0.631698494342291,0.6384098897751344,0.6477892776457149,0.6260408334838109,0.6365008160263328,0.6099601820647593,0.6128829893092339,0.8803729668269287,0.6582079805668369,0.8581692851630957,0.6284648868393851,0.6369933526341467,0.6476290969204084,0.6411899873904381,0.6369493202679392,0.8767798636822624,0.6234766728655348,0.6111634203625766,0.639977378966978,0.8181663127163363,0.6569510646444521,0.6590042054213812,0.6394610326161726,0.6371324166536378,0.6250291822592411,0.8774611800134563,0.666068649759936,0.6289111552735837,0.6528713419340249,0.6311044871958376,0.6581632602035361,0.6339441689725416
7,0.6955750284315827,0.8100122657622035,0.6964239984502083,0.6878532155203458,0.7083805004495936,0.7739244713663442,0.8985367522008019,0.7543939634760817,0.7046511116505613,0.9255101848809741,0.8859861518571693,0.7243437798399062,0.6939711266639927,0.6856351643795622,0.6874946760888162,0.6507120190126682,0.6935437063175337,0.7128649840665311,0.6809776315463715,0.7101413871510844,0.6929976349710583,0.7170926808129001,0.6861505948225658,0.6981674774117255,0.9363907450535183,0.7296777413807802,0.6571828812118886,0.6631619569759182,0.6926370296183515,0.7006747784235777,0.7096159542164674,0.6925744123383628,0.6786833873213938,0.6693037482124575,0.6121058274742925,0.6723001101713029,0.7081392149008758,0.6551347220774401,0.6906868814049423,0.7111977417040694,0.7288459381045116,0.7032935429461751,0.679011406333716,0.716855704624312,0.7134211384090549,0.7048687443946104,0.6964280079654601,0.7967458619964507,0.7980818722268518,0.7448042461703942,0.7033188319109286,0.9373969831541923,0.8802534627253504,0.6902263598143992,0.7404432377318169,0.7175541516853068,0.7572870902080494,0.708080956587874,0.7160783711373434,0.6657663281625774
8,0.6300817261430169,0.6489213398589976,0.6244231489769447,0.6068687026968006,0.6591262559091451,0.6522583608604219,0.634163256539193,0.6260364589450318,0.6337851318081511,0.6352504140793875,0.6432762341764715,0.6338632600613561,0.629885149335746,0.6223904264406933,0.6318695706582116,0.622633894788834,0.6208158234741916,0.6416379003426915,0.6289376587908119,0.624539520402082,0.6436583698556243,0.6294464927374732,0.620542117171339,0.617381861675341,0.6343433665981488,0.6391502863495562,0.6452586375600915,0.6320256403515364,0.6126341243755373,0.6402508105487135,0.6414417057342172,0.6077543284018889,0.6301423902941787,0.6063689320217056,0.6240528717072823,0.6482926289419647,0.6569489452216272,0.6249312840336221,0.6341115377975616,0.6234906226786281,0.6302915683948567,0.6306877584863055,0.6262500028498883,0.6364019933168817,0.6137719655452858,0.6120244899637054,0.6431469731605676,0.6462406574021761,0.6462352357235323,0.6463472176067908,0.6420188935303781,0.6405177114453584,0.617105310902246,0.6250864148968804,0.655656679766646,0.6297580830157925,0.6491659343486853,0.639429018445419,0.6760185276947603,0.6310778331436759
9,0.6593951122226704,0.6940101599650821,0.6965684904947751,0.6565960628279891,0.8618286826936323,0.693528150171302,0.7280278975506301,0.6605986432832629,0.6831104898412297,0.6844914688921571,0.6818945047259289,0.6899351243527946,0.6791758500311709,0.7034455939834103,0.6598959205123301,0.656583942558109,0.6677318866395684,0.6901025183168974,0.6779307382262247,0.6677918379411356,0.677411075040621,0.682593725517862,0.6555834066064452,0.6812230388110511,0.6697832553286022,0.6799378107245244,0.6758934611958176,0.6804320328631243,0.657629400964986,0.6965290097308755,0.6960272956630311,0.6425108611982114,0.6708945387758939,0.6676255704625007,0.9110646461778946,0.6724996080256072,0.7694865924564697,0.6754268019379807,0.6562937827864942,0.7103795675814077,0.71287335853006,0.6690140925696546,0.6723210997790782,0.674748349081087,0.6718195295082463,0.6524143219564832,0.7047989685008794,0.6923352640871354,0.6877897707322772,0.6939753571806371,0.683107843824786,0.6699100126581794,0.6714196770936738,0.6547132429832755,0.7005687846378106,0.6626167759368964,0.6863412734781185,0.6715796039242441,0.7019359572988206,0.904630414333764
